FrameNum CenterX(mm) CenterY(mm) Areas
4632 182.77 108.31 OBJA1
4633 182.84 108.28 OBJA1
4634 182.96 108.11 OBJA1
4635 183.11 107.91 OBJA1
4636 183.16 107.65 OBJA1
4637 183.16 107.42 OBJA1
4638 183.09 107.34 OBJA1
4639 182.91 107.25 OBJA1
4640 182.64 107.18 OBJA1
4641 182.44 107.14 OBJA1
4642 182.23 107.11 OBJA1
4643 182.00 107.07 OBJA1
4644 181.89 106.98 OBJA1
4645 182.05 106.97 OBJA1
4646 181.91 106.78 OBJA1
4647 181.87 106.60 OBJA1
4648 181.81 106.53 OBJA1
4649 181.76 106.48 OBJA1
4650 181.50 106.40 OBJA1
4651 181.24 106.36 OBJA1
4652 180.98 106.36 OBJA1
4653 180.64 106.29 OBJA1
4654 180.51 106.17 OBJA1
4655 180.52 106.10 OBJA1
4656 180.34 105.88 OBJA1
4657 180.46 105.77 OBJA1
4658 180.46 105.58 OBJA1
4659 180.52 105.43 OBJA1
4660 180.40 105.20 OBJA1
4661 180.49 105.19 OBJA1
4662 180.60 105.20 OBJA1
4663 180.56 105.16 OBJA1
4664 180.47 105.10 OBJA1
4665 180.49 105.07 OBJA1
4666 180.49 105.07 OBJA1
4667 180.48 105.13 OBJA1
4668 180.35 105.14 OBJA1
4669 180.23 105.24 OBJA1
4670 180.27 105.40 OBJA1
4671 180.77 105.89 OBJA1
4672 181.54 106.47 OBJA1
4673 182.53 107.08 OBJA1
4674 183.68 107.72 OBJA1
4675 185.11 108.50 OBJA1
4676 186.58 109.39 OBJA1
4677 187.69 110.48 OBJA1
4678 188.37 111.71 OBJA1
4679 188.53 112.90 OBJA1
4680 188.47 114.07 OBJA1
4681 188.14 115.09 OBJA1
4682 187.84 115.93 OBJA1
4683 187.66 116.44 OBJA1
4684 187.75 116.68 OBJA1
4685 188.02 116.85 OBJA1
4686 188.35 116.99 OBJA1
4687 188.37 117.25 OBJA1
4688 188.45 117.66 OBJA1
4689 188.65 118.07 OBJA1
4690 188.74 118.50 Floor
4691 188.61 118.82 Floor
4692 188.56 119.10 Floor
4693 188.51 119.21 Floor
4694 188.52 119.17 Floor
4695 188.27 119.09 Floor
4696 188.05 118.95 Floor
4697 187.91 118.83 Floor
4698 188.19 118.75 Floor
4699 188.68 118.70 Floor
4700 189.21 118.69 Floor
4701 189.71 118.71 Floor
4702 190.12 118.73 Floor
4703 190.36 118.68 Floor
4704 190.43 118.64 Floor
4705 190.29 118.62 Floor
4706 190.16 118.60 Floor
4707 190.02 118.60 Floor
4708 189.95 118.62 Floor
4709 189.89 118.66 Floor
4710 190.01 118.67 Floor
4711 189.99 118.72 Floor
4712 189.85 118.71 Floor
4713 189.51 118.67 Floor
4714 189.02 118.60 Floor
4715 188.36 118.48 Floor
4716 187.68 118.34 Floor
4717 187.15 118.22 Floor
4718 186.90 118.32 Floor
4719 187.06 118.63 Floor
4720 187.69 119.25 Floor
4721 188.62 120.31 Floor
4722 189.85 121.63 Floor
4723 191.28 123.22 Floor
4724 192.82 125.01 Floor
4725 194.42 126.94 Floor
4726 196.27 129.02 Floor
4727 198.47 131.42 Floor
4728 200.94 134.00 Floor
4729 203.48 136.57 Floor
4730 205.88 139.18 Floor
4731 208.04 141.90 Floor
4732 209.80 144.61 Floor
4733 211.15 147.38 Floor
4734 212.09 150.13 Floor
4735 212.85 152.87 Floor
4736 213.75 155.67 Floor
4737 215.07 158.52 Floor
4738 216.65 160.91 Floor
4739 218.47 162.90 Floor
4740 220.35 164.55 Floor
4741 222.18 166.00 Floor
4742 223.79 167.23 Floor
4743 225.07 168.24 Floor
4744 225.81 169.03 Floor
4745 226.21 169.70 Floor
4746 226.47 170.28 Floor
4747 226.85 170.68 Floor
4748 227.27 170.83 Floor
4749 228.21 170.91 Floor
4750 229.78 170.87 Floor
4751 231.99 170.58 Floor
4752 234.62 170.03 Floor
4753 237.59 169.04 Floor
4754 240.56 167.81 Floor
4755 243.48 166.41 Floor
4756 246.15 165.11 Floor
4757 248.46 163.95 Floor
4758 250.27 163.06 Floor
4759 251.76 162.41 Floor
4760 253.01 161.94 Floor
4761 253.92 161.35 Floor
4762 254.40 160.55 Floor
4763 254.48 159.40 Floor
4764 254.16 158.04 Floor
4765 253.71 156.72 Floor
4766 253.21 155.60 Floor
4767 252.96 154.73 Floor
4768 253.06 154.17 Floor
4769 253.49 154.01 Floor
4770 254.40 154.13 Floor
4771 255.54 154.38 Floor
4772 256.86 154.76 Floor
4773 258.00 155.05 Floor
4774 258.88 155.26 Floor
4775 259.43 155.55 Floor
4776 259.44 155.78 Floor
4777 258.93 155.95 Floor
4778 257.89 156.07 Floor
4779 256.22 156.08 Floor
4780 254.18 155.91 Floor
4781 251.77 155.64 Floor
4782 249.16 155.17 Floor
4783 245.97 154.27 Floor
4784 242.49 153.12 Floor
4785 238.72 151.71 Floor
4786 234.55 150.04 Floor
4787 230.37 148.30 Floor
4788 226.35 146.76 Floor
4789 222.49 145.55 Floor
4790 218.91 144.77 Floor
4791 215.77 144.49 Floor
4792 212.71 144.48 Floor
4793 209.49 144.52 Floor
4794 206.29 144.38 Floor
4795 202.97 143.83 Floor
4796 199.36 142.72 Floor
4797 196.05 141.36 Floor
4798 192.90 139.91 Floor
4799 189.83 138.48 Floor
4800 186.87 137.24 Floor
4801 183.93 136.13 OBJA
4802 NaN NaN OBJA
4803 177.28 134.13 OBJA
4804 174.08 133.12 OBJA
4805 171.22 132.06 OBJA
4806 168.88 130.93 OBJA
4807 167.43 130.00 OBJA
4808 166.68 129.22 OBJA
4809 166.42 128.56 OBJA
4810 166.58 128.10 OBJA
4811 166.60 127.58 OBJA
4812 166.42 127.01 OBJA
4813 166.03 126.32 OBJA
4814 165.58 125.56 OBJA
4815 165.09 124.75 OBJA
4816 164.50 123.98 OBJA
4817 163.85 123.38 OBJA
4818 163.17 122.96 OBJA
4819 162.55 122.70 OBJA
4820 162.00 122.57 OBJA
4821 161.46 122.48 OBJA
4822 161.04 122.35 OBJA
4823 160.78 122.18 OBJA
4824 160.57 121.82 OBJA
4825 160.28 121.29 OBJA
4826 159.78 120.60 OBJA
4827 159.07 119.90 OBJA
4828 158.17 119.01 OBJA
4829 157.24 117.85 OBJA
4830 156.35 116.39 OBJA
4831 155.60 114.81 OBJA
4832 155.14 113.15 OBJA
4833 154.83 111.53 OBJA
4834 154.55 109.87 OBJA
4835 154.19 108.36 OBJA
4836 153.64 106.91 OBJA
4837 153.14 105.73 OBJA
4838 152.66 104.73 OBJA
4839 152.19 103.83 OBJA
4840 151.89 103.09 OBJA
4841 151.72 102.67 OBJA
4842 151.73 102.50 OBJA
4843 151.75 102.48 OBJA
4844 151.72 102.51 OBJA
4845 151.42 102.51 OBJA
4846 150.87 102.41 OBJA
4847 150.24 102.20 OBJA
4848 149.43 101.94 OBJA
4849 148.40 101.40 OBJA
4850 147.63 100.83 OBJA
4851 146.99 100.20 OBJA
4852 146.66 99.49 OBJA
4853 146.59 98.76 OBJA
4854 146.68 98.12 OBJA
4855 146.70 97.54 OBJA
4856 146.60 97.15 OBJA
4857 146.21 96.81 OBJA
4858 145.82 96.78 OBJA
4859 145.57 97.01 OBJA
4860 145.61 97.56 OBJA
4861 145.62 98.15 OBJA
4862 145.64 98.69 OBJA
4863 145.47 99.03 OBJA
4864 145.57 99.42 OBJA
4865 145.44 99.53 OBJA
4866 144.99 99.38 OBJA
4867 144.33 99.06 OBJA
4868 143.54 98.73 OBJA
4869 143.19 98.70 OBJA
4870 143.07 98.92 OBJA
4871 143.67 99.42 OBJA
4872 143.75 99.83 OBJA
4873 143.79 100.11 OBJA
4874 143.97 100.48 OBJA
4875 143.93 100.61 OBJA
4876 143.38 100.52 Floor
4877 142.80 100.34 Floor
4878 142.10 100.04 Floor
4879 142.04 99.97 Floor
4880 142.25 100.07 Floor
4881 142.99 100.30 Floor
4882 143.10 100.42 Floor
4883 143.26 100.50 Floor
4884 143.24 100.58 Floor
4885 143.26 100.57 Floor
4886 143.32 100.51 Floor
4887 143.55 100.46 Floor
4888 143.23 100.37 Floor
4889 142.30 100.26 Floor
4890 140.78 100.11 Floor
4891 NaN NaN Floor
4892 136.20 99.76 Floor
4893 133.46 99.50 Floor
4894 130.88 99.28 Floor
4895 128.82 99.02 Floor
4896 127.67 98.73 Floor
4897 126.89 98.44 Floor
4898 126.35 98.13 Floor
4899 126.19 97.87 Floor
4900 126.76 97.69 Floor
4901 127.93 97.61 Floor
4902 130.00 97.59 Floor
4903 132.50 97.68 Floor
4904 135.18 97.91 Floor
4905 NaN NaN Floor
4906 139.98 98.71 Floor
4907 141.46 99.21 Floor
4908 142.25 99.73 Floor
4909 142.49 100.25 Floor
4910 142.44 100.67 Floor
4911 142.28 100.99 Floor
4912 142.41 101.19 Floor
4913 142.87 101.38 Floor
4914 143.35 101.47 Floor
4915 143.16 101.42 Floor
4916 142.15 101.13 Floor
4917 140.91 100.65 Floor
4918 NaN NaN Floor
4919 137.74 99.05 Floor
4920 136.62 98.08 Floor
4921 136.04 97.06 Floor
4922 136.18 96.07 Floor
4923 137.25 95.27 Floor
4924 138.66 94.73 Floor
4925 139.97 94.41 Floor
4926 141.36 94.29 Floor
4927 142.84 94.36 Floor
4928 144.11 94.53 Floor
4929 145.45 94.80 Floor
4930 146.61 95.00 Floor
4931 147.44 94.90 Floor
4932 147.82 94.50 Floor
4933 147.87 93.72 Floor
4934 147.66 92.85 Floor
4935 147.27 91.87 Floor
4936 146.64 90.76 Floor
4937 145.86 89.23 Floor
4938 145.04 87.38 Floor
4939 144.13 85.31 Floor
4940 142.99 82.93 Floor
4941 141.60 80.25 Floor
4942 139.98 77.48 Floor
4943 138.19 74.69 Floor
4944 136.34 72.23 Floor
4945 134.71 70.08 Floor
4946 133.20 68.05 Floor
4947 131.98 65.88 Floor
4948 130.97 63.73 Floor
4949 129.93 61.68 Floor
4950 128.55 59.68 Floor
4951 126.78 57.92 Floor
4952 124.67 56.47 Floor
4953 122.27 55.35 Floor
4954 119.84 54.57 Floor
4955 117.89 54.00 Floor
4956 116.46 53.51 Floor
4957 115.80 53.11 Floor
4958 115.88 52.75 Floor
4959 116.44 52.51 Floor
4960 117.24 52.31 Floor
4961 118.11 52.26 Floor
4962 118.83 52.23 Floor
4963 119.21 52.20 Floor
4964 119.25 52.08 Floor
4965 119.17 51.93 Floor
4966 118.88 51.66 Floor
4967 118.48 51.30 Floor
4968 117.99 50.80 Floor
4969 117.36 50.19 Floor
4970 116.63 49.38 Floor
4971 115.81 48.41 Floor
4972 114.84 47.32 Floor
4973 113.66 46.18 Floor
4974 112.21 45.08 Floor
4975 110.56 44.23 Floor
4976 108.71 43.59 Floor
4977 106.84 43.18 Floor
4978 104.83 42.85 Floor
4979 102.71 42.55 Floor
4980 100.88 42.20 Floor
4981 99.53 41.78 Floor
4982 98.70 41.28 Floor
4983 98.39 40.68 Floor
4984 98.49 40.10 Floor
4985 98.88 39.62 Floor
4986 99.56 39.31 Floor
4987 100.36 39.19 Floor
4988 100.76 39.25 Floor
4989 100.86 39.52 Floor
4990 100.66 40.05 Floor
4991 100.06 40.80 Floor
4992 99.25 41.68 Floor
4993 98.37 42.59 Floor
4994 97.43 43.45 Floor
4995 96.52 44.20 Floor
4996 95.92 44.81 Floor
4997 95.40 45.47 Floor
4998 95.03 46.17 Floor
4999 94.67 46.98 Floor
5000 94.06 48.06 Floor
5001 93.12 49.47 Floor
5002 91.99 51.08 Floor
5003 90.58 52.87 Floor
5004 88.97 54.85 Floor
5005 87.35 56.78 Floor
5006 86.04 58.82 Floor
5007 85.04 61.05 Floor
5008 84.58 63.40 Floor
5009 84.41 65.83 Floor
5010 84.51 68.54 Floor
5011 84.59 71.49 Floor
5012 84.51 74.59 Floor
5013 84.04 78.05 Floor
5014 83.21 81.76 Floor
5015 82.18 85.39 Floor
5016 81.21 88.95 Floor
5017 80.55 92.49 Floor
5018 80.33 95.95 Floor
5019 80.53 99.10 Floor
5020 81.10 102.32 Floor
5021 81.82 105.56 Floor
5022 82.49 109.02 Floor
5023 82.81 112.82 Floor
5024 82.71 116.85 Floor
5025 82.18 120.98 Floor
5026 81.49 124.94 Floor
5027 80.92 128.75 Floor
5028 80.61 132.13 Floor
5029 80.61 134.90 Floor
5030 80.97 137.16 Floor
5031 81.60 138.90 Floor
5032 82.41 140.33 Floor
5033 83.25 141.60 Floor
5034 83.95 142.99 Floor
5035 84.40 144.67 Floor
5036 84.65 146.62 Floor
5037 84.73 148.90 Floor
5038 84.72 151.44 Floor
5039 84.69 154.24 Floor
5040 84.81 157.15 Floor
5041 85.25 160.14 Floor
5042 86.07 163.01 Floor
5043 87.20 165.71 Floor
5044 88.52 168.21 Floor
5045 89.76 170.45 Floor
5046 90.76 172.38 Floor
5047 91.30 173.98 Floor
5048 91.46 175.27 Floor
5049 91.29 176.55 Floor
5050 90.90 177.83 Floor
5051 90.44 179.40 Floor
5052 89.99 181.12 Floor
5053 89.73 183.04 Floor
5054 89.84 185.12 Floor
5055 90.31 187.22 Floor
5056 91.06 189.15 Floor
5057 92.08 190.79 Floor
5058 93.37 192.12 Floor
5059 94.76 193.23 Floor
5060 96.09 194.11 Floor
5061 97.30 194.93 Floor
5062 98.39 195.63 Floor
5063 99.32 196.10 Floor
5064 100.13 196.38 Floor
5065 100.75 196.48 Floor
5066 101.12 196.30 Floor
5067 101.29 196.00 Floor
5068 101.28 195.52 Floor
5069 101.12 194.75 Floor
5070 100.86 193.77 Floor
5071 100.66 192.79 Floor
5072 100.58 191.77 Floor
5073 100.65 190.78 Floor
5074 100.93 189.94 Floor
5075 101.39 189.19 Floor
5076 101.89 188.42 Floor
5077 102.40 187.69 Floor
5078 103.03 186.85 Floor
5079 103.80 185.86 Floor
5080 104.91 184.91 Floor
5081 106.57 184.19 Floor
5082 108.74 183.71 Floor
5083 111.69 183.57 Floor
5084 115.35 183.73 Floor
5085 119.63 184.09 Floor
5086 124.34 184.49 Floor
5087 129.40 184.90 Floor
5088 134.64 185.31 Floor
5089 139.73 185.59 Floor
5090 144.47 185.63 Floor
5091 148.64 185.46 Floor
5092 152.01 184.99 Floor
5093 155.03 184.31 Floor
5094 157.44 183.66 Floor
5095 159.32 183.22 Floor
5096 160.92 183.08 Floor
5097 162.31 183.30 Floor
5098 163.49 183.93 Floor
5099 164.58 184.78 Floor
5100 165.55 185.69 Floor
5101 166.64 186.46 Floor
5102 168.10 186.86 Floor
5103 170.75 186.84 Floor
5104 173.60 186.63 Floor
5105 176.68 186.24 Floor
5106 180.03 185.63 Floor
5107 183.60 184.83 Floor
5108 187.14 183.96 Floor
5109 190.77 183.19 Floor
5110 194.48 182.61 Floor
5111 198.39 182.29 Floor
5112 202.49 182.31 Floor
5113 207.09 182.64 Floor
5114 211.34 183.32 Floor
5115 215.54 184.09 Floor
5116 219.62 184.71 Floor
5117 223.66 184.97 Floor
5118 227.37 184.85 Floor
5119 230.94 184.39 Floor
5120 234.47 183.71 Floor
5121 237.69 183.04 Floor
5122 240.40 182.57 Floor
5123 242.56 182.41 Floor
5124 244.12 182.55 Floor
5125 245.10 182.97 Floor
5126 245.57 183.65 Floor
5127 245.82 184.42 Floor
5128 245.82 185.23 Floor
5129 245.96 185.93 Floor
5130 246.18 186.42 Floor
5131 246.46 186.66 Floor
5132 246.59 186.68 Floor
5133 246.32 186.56 Floor
5134 245.83 186.31 Floor
5135 245.22 186.13 Floor
5136 244.52 186.07 Floor
5137 243.92 186.17 Floor
5138 243.34 186.41 Floor
5139 242.91 186.69 Floor
5140 242.55 186.93 Floor
5141 242.32 187.10 Floor
5142 242.05 187.12 Floor
5143 241.65 187.04 Floor
5144 241.30 186.80 Floor
5145 241.05 186.51 Floor
5146 240.76 186.11 Floor
5147 240.31 185.81 Floor
5148 239.73 185.60 Floor
5149 239.07 185.50 Floor
5150 238.43 185.53 Floor
5151 237.83 185.61 Floor
5152 237.39 185.74 Floor
5153 237.12 185.88 Floor
5154 237.13 185.98 Floor
5155 237.27 186.06 Floor
5156 237.48 186.10 Floor
5157 237.57 186.18 Floor
5158 237.60 186.25 Floor
5159 237.46 186.35 Floor
5160 237.20 186.42 Floor
5161 236.88 186.40 Floor
5162 236.55 186.38 Floor
5163 236.35 186.37 Floor
5164 236.33 186.37 Floor
5165 236.44 186.34 Floor
5166 236.63 186.27 Floor
5167 236.78 186.19 Floor
5168 236.86 186.07 Floor
5169 236.95 185.99 Floor
5170 237.05 185.95 Floor
5171 237.11 185.91 Floor
5172 237.09 185.92 Floor
5173 237.12 186.00 Floor
5174 237.23 186.07 Floor
5175 237.36 186.11 Floor
5176 237.38 186.16 Floor
5177 237.24 186.18 Floor
5178 237.03 186.13 Floor
5179 236.89 186.06 Floor
5180 236.78 185.99 Floor
5181 236.75 185.90 Floor
5182 236.68 185.82 Floor
5183 236.67 185.71 Floor
5184 236.67 185.54 Floor
5185 236.70 185.19 Floor
5186 236.61 184.68 Floor
5187 236.37 184.05 Floor
5188 236.20 183.43 Floor
5189 236.12 182.92 Floor
5190 236.14 182.64 Floor
5191 236.30 182.55 Floor
5192 236.55 182.71 Floor
5193 236.87 183.00 Floor
5194 237.25 183.33 Floor
5195 237.73 183.58 Floor
5196 238.13 183.69 Floor
5197 238.39 183.76 Floor
5198 238.81 183.82 Floor
5199 239.16 183.87 Floor
5200 239.47 183.94 Floor
5201 239.69 183.96 Floor
5202 239.90 183.99 Floor
5203 240.02 183.97 Floor
5204 240.16 183.91 Floor
5205 240.35 183.88 Floor
5206 240.45 183.71 Floor
5207 240.47 183.57 Floor
5208 240.61 183.34 Floor
5209 240.68 183.08 Floor
5210 240.76 182.85 Floor
5211 240.73 182.54 Floor
5212 240.77 182.35 Floor
5213 240.74 182.17 Floor
5214 240.74 182.09 Floor
5215 240.76 182.14 Floor
5216 240.69 182.15 Floor
5217 240.64 182.30 Floor
5218 240.66 182.42 Floor
5219 240.66 182.54 Floor
5220 240.68 182.67 Floor
5221 240.66 182.67 Floor
5222 240.72 182.73 Floor
5223 240.73 182.72 Floor
5224 240.73 182.64 Floor
5225 240.78 182.62 Floor
5226 240.73 182.50 Floor
5227 240.66 182.41 Floor
5228 240.60 182.26 Floor
5229 240.47 182.13 Floor
5230 240.35 182.06 Floor
5231 240.24 181.99 Floor
5232 240.17 182.05 Floor
5233 240.12 182.16 Floor
5234 240.09 182.25 Floor
5235 240.20 182.47 Floor
5236 240.25 182.61 Floor
5237 240.27 182.74 Floor
5238 240.36 182.79 Floor
5239 240.36 182.76 Floor
5240 240.35 182.72 Floor
5241 240.31 182.61 Floor
5242 240.22 182.46 Floor
5243 240.06 182.26 Floor
5244 239.86 182.04 Floor
5245 239.65 181.89 Floor
5246 239.40 181.77 Floor
5247 239.16 181.64 Floor
5248 239.03 181.60 Floor
5249 238.90 181.57 Floor
5250 238.82 181.55 Floor
5251 238.84 181.61 Floor
5252 238.88 181.67 Floor
5253 238.90 181.73 Floor
5254 238.91 181.80 Floor
5255 238.94 181.84 Floor
5256 238.98 181.90 Floor
5257 239.02 181.91 Floor
5258 239.04 181.97 Floor
5259 239.10 182.01 Floor
5260 239.11 182.04 Floor
5261 239.18 182.18 Floor
5262 239.20 182.27 Floor
5263 239.21 182.32 Floor
5264 239.29 182.34 Floor
5265 239.41 182.28 Floor
5266 239.54 182.26 Floor
5267 239.67 182.24 Floor
5268 239.78 182.22 Floor
5269 239.90 182.25 Floor
5270 239.95 182.30 Floor
5271 240.00 182.37 Floor
5272 239.98 182.41 Floor
5273 239.93 182.42 Floor
5274 239.89 182.43 Floor
5275 239.83 182.43 Floor
5276 239.80 182.47 Floor
5277 239.74 182.50 Floor
5278 239.67 182.56 Floor
5279 239.63 182.64 Floor
5280 239.58 182.73 Floor
5281 239.52 182.81 Floor
5282 239.40 182.87 Floor
5283 239.26 182.88 Floor
5284 239.12 182.88 Floor
5285 239.03 182.92 Floor
5286 238.96 183.01 Floor
5287 238.84 183.13 Floor
5288 238.77 183.34 Floor
5289 238.76 183.63 Floor
5290 238.75 183.96 Floor
5291 238.73 184.27 Floor
5292 238.77 184.53 Floor
5293 238.85 184.69 Floor
5294 239.01 184.75 Floor
5295 239.21 184.81 Floor
5296 239.33 184.87 Floor
5297 239.39 184.87 Floor
5298 239.42 184.90 Floor
5299 239.37 184.93 Floor
5300 239.30 184.93 Floor
5301 239.19 184.95 Floor
5302 239.13 184.95 Floor
5303 239.20 184.95 Floor
5304 239.39 184.94 Floor
5305 239.68 184.91 Floor
5306 239.91 184.85 Floor
5307 240.14 184.70 Floor
5308 240.38 184.50 Floor
5309 240.65 184.15 Floor
5310 240.82 183.70 Floor
5311 240.99 183.19 Floor
5312 241.26 182.46 Floor
5313 241.63 181.66 Floor
5314 242.27 180.62 Floor
5315 243.17 179.32 Floor
5316 244.06 178.00 Floor
5317 245.15 176.64 Floor
5318 246.47 175.32 Floor
5319 247.95 174.05 Floor
5320 249.41 172.88 Floor
5321 250.93 171.76 Floor
5322 252.31 170.56 Floor
5323 253.40 169.48 Floor
5324 254.30 168.28 Floor
5325 254.86 167.04 Floor
5326 255.02 165.78 Floor
5327 255.09 164.33 Floor
5328 255.08 162.78 Floor
5329 255.13 161.11 Floor
5330 255.33 159.29 Floor
5331 255.73 157.51 Floor
5332 256.36 155.55 Floor
5333 257.14 153.68 Floor
5334 258.11 151.64 Floor
5335 259.21 149.65 Floor
5336 260.42 147.44 Floor
5337 261.50 144.79 Floor
5338 262.27 141.80 Floor
5339 262.74 138.67 Floor
5340 262.90 135.31 Floor
5341 262.79 131.97 Floor
5342 262.60 128.57 Floor
5343 262.34 125.64 Floor
5344 262.19 123.13 Floor
5345 262.24 121.42 Floor
5346 262.53 120.20 Floor
5347 262.87 119.32 Floor
5348 263.15 118.81 Floor
5349 263.28 118.67 Floor
5350 263.22 118.55 Floor
5351 263.04 118.45 Floor
5352 262.76 118.27 Floor
5353 262.43 118.04 Floor
5354 262.15 117.66 Floor
5355 262.02 117.14 Floor
5356 262.02 116.46 Floor
5357 262.13 115.54 Floor
5358 262.25 114.44 Floor
5359 262.33 113.17 Floor
5360 262.32 111.77 Floor
5361 262.19 110.26 Floor
5362 261.97 108.64 Floor
5363 261.82 106.96 Floor
5364 261.84 105.29 Floor
5365 262.03 103.64 Floor
5366 262.33 102.17 Floor
5367 262.68 100.90 Floor
5368 263.02 99.92 Floor
5369 263.31 99.17 Floor
5370 263.35 98.72 Floor
5371 263.22 98.52 Floor
5372 262.99 98.52 Floor
5373 262.79 98.62 Floor
5374 262.74 98.74 Floor
5375 262.75 98.84 Floor
5376 262.84 98.97 Floor
5377 262.96 99.08 Floor
5378 263.08 99.12 Floor
5379 263.18 99.09 Floor
5380 263.24 98.98 Floor
5381 263.35 98.68 Floor
5382 263.41 98.13 Floor
5383 263.48 97.27 Floor
5384 263.49 96.31 Floor
5385 263.44 95.28 Floor
5386 263.37 94.22 Floor
5387 263.27 93.07 Floor
5388 263.17 91.95 Floor
5389 263.13 90.93 Floor
5390 263.19 89.97 Floor
5391 263.39 89.11 Floor
5392 263.70 88.39 Floor
5393 264.16 87.67 Floor
5394 264.63 87.05 Floor
5395 264.94 86.50 Floor
5396 264.96 85.91 Floor
5397 264.69 85.20 Floor
5398 264.12 84.32 Floor
5399 263.29 83.14 Floor
5400 262.31 81.61 Floor
5401 261.30 79.81 Floor
5402 260.38 77.81 Floor
5403 259.66 75.51 Floor
5404 259.24 72.97 Floor
5405 259.07 70.34 Floor
5406 259.12 67.68 Floor
5407 259.33 64.89 Floor
5408 259.62 62.15 Floor
5409 259.83 59.46 Floor
5410 259.97 56.95 Floor
5411 259.89 54.70 Floor
5412 259.55 52.79 Floor
5413 259.09 51.13 Floor
5414 258.73 49.66 Floor
5415 258.52 48.51 Floor
5416 258.51 47.62 Floor
5417 258.64 46.87 Floor
5418 258.89 46.36 Floor
5419 259.17 45.95 Floor
5420 259.45 45.75 Floor
5421 259.61 45.70 Floor
5422 259.68 45.67 Floor
5423 259.69 45.63 Floor
5424 259.67 45.57 Floor
5425 259.64 45.63 Floor
5426 259.65 45.72 Floor
5427 259.70 45.76 Floor
5428 259.82 45.67 Floor
5429 259.98 45.50 Floor
5430 260.14 45.32 Floor
5431 260.30 45.13 Floor
5432 260.48 44.93 Floor
5433 260.69 44.76 Floor
5434 260.83 44.68 Floor
5435 261.03 44.61 Floor
5436 261.31 44.54 Floor
5437 261.62 44.42 Floor
5438 261.98 44.29 Floor
5439 262.35 44.13 Floor
5440 262.67 44.00 Floor
5441 262.93 43.90 Floor
5442 263.10 43.85 Floor
5443 263.23 43.69 Floor
5444 263.28 43.48 Floor
5445 263.38 43.19 Floor
5446 263.52 42.85 Floor
5447 263.66 42.38 Floor
5448 263.87 41.84 Floor
5449 264.14 41.20 Floor
5450 264.42 40.55 Floor
5451 264.65 39.92 Floor
5452 264.79 39.28 Floor
5453 264.86 38.50 Floor
5454 264.88 37.74 Floor
5455 264.96 36.85 Floor
5456 265.13 35.83 Floor
5457 265.44 34.62 Floor
5458 265.93 33.29 Floor
5459 266.47 31.84 Floor
5460 267.01 30.37 Floor
5461 267.43 29.01 Floor
5462 267.63 27.78 Floor
5463 267.58 26.74 Floor
5464 267.32 26.06 Floor
5465 266.85 25.63 Floor
5466 266.28 25.60 Floor
5467 265.69 25.88 Floor
5468 265.19 26.43 Floor
5469 264.74 27.06 Floor
5470 264.40 27.79 Floor
5471 264.13 28.66 Floor
5472 263.94 29.39 Floor
5473 263.86 30.00 Floor
5474 263.93 30.43 Floor
5475 264.04 30.68 Floor
5476 264.32 30.74 Floor
5477 264.65 30.60 Floor
5478 265.05 30.36 Floor
5479 265.46 29.97 Floor
5480 265.84 29.64 Floor
5481 266.13 29.39 Floor
5482 266.31 29.18 Floor
5483 266.46 29.13 Floor
5484 266.54 29.19 Floor
5485 266.51 29.37 Floor
5486 266.51 29.61 Floor
5487 266.49 29.90 Floor
5488 266.45 30.26 Floor
5489 266.42 30.69 Floor
5490 266.39 31.16 Floor
5491 266.36 31.60 Floor
5492 266.32 32.10 Floor
5493 266.33 32.53 Floor
5494 266.29 32.96 Floor
5495 266.29 33.28 Floor
5496 266.39 33.44 Floor
5497 266.46 33.60 Floor
5498 266.59 33.64 Floor
5499 266.71 33.76 Floor
5500 266.74 33.95 Floor
5501 266.78 34.16 Floor
5502 266.71 34.46 Floor
5503 266.62 34.66 Floor
5504 266.53 34.92 Floor
5505 266.37 35.21 Floor
5506 266.14 35.56 Floor
5507 265.76 36.12 Floor
5508 265.46 36.80 Floor
5509 265.22 37.76 Floor
5510 264.97 39.00 Floor
5511 264.82 40.50 Floor
5512 264.57 42.18 Floor
5513 264.19 43.78 Floor
5514 263.67 45.29 Floor
5515 262.83 46.62 Floor
5516 261.81 47.66 Floor
5517 260.63 48.46 Floor
5518 259.52 49.06 Floor
5519 258.60 49.51 Floor
5520 257.82 49.88 Floor
5521 257.12 50.28 Floor
5522 256.37 50.64 Floor
5523 255.37 50.98 Floor
5524 254.06 51.28 Floor
5525 252.30 51.42 Floor
5526 250.20 51.31 Floor
5527 247.81 50.91 Floor
5528 245.13 50.22 Floor
5529 242.23 49.19 Floor
5530 239.18 47.80 Floor
5531 235.97 46.21 Floor
5532 232.68 44.56 Floor
5533 229.56 43.17 Floor
5534 226.81 42.20 Floor
5535 224.57 41.69 Floor
5536 222.99 41.63 Floor
5537 222.09 41.95 Floor
5538 221.66 42.41 Floor
5539 221.61 42.95 Floor
5540 221.71 43.56 Floor
5541 221.79 44.07 Floor
5542 221.79 44.46 Floor
5543 221.80 44.88 Floor
5544 221.80 45.21 Floor
5545 221.80 45.53 Floor
5546 221.79 45.79 Floor
5547 221.83 45.90 Floor
5548 221.87 45.87 Floor
5549 221.94 45.79 Floor
5550 221.92 45.67 Floor
