FrameNum CenterX(mm) CenterY(mm) Areas
4863 235.93 180.46 Floor
4864 235.90 180.48 Floor
4865 235.92 180.48 Floor
4866 235.80 180.53 Floor
4867 235.77 180.56 Floor
4868 235.67 180.58 Floor
4869 235.66 180.58 Floor
4870 235.53 180.64 Floor
4871 235.51 180.63 Floor
4872 235.50 180.64 Floor
4873 235.50 180.62 Floor
4874 235.59 180.52 Floor
4875 235.69 180.42 Floor
4876 235.70 180.34 Floor
4877 235.81 180.24 Floor
4878 235.92 180.13 Floor
4879 236.08 180.01 Floor
4880 236.08 179.98 Floor
4881 236.16 179.95 Floor
4882 236.21 179.93 Floor
4883 236.27 179.90 Floor
4884 236.32 179.87 Floor
4885 236.35 179.86 Floor
4886 236.34 179.88 Floor
4887 236.40 179.86 Floor
4888 236.47 179.84 Floor
4889 236.50 179.81 Floor
4890 236.46 179.83 Floor
4891 236.46 179.83 Floor
4892 236.50 179.81 Floor
4893 236.45 179.84 Floor
4894 236.45 179.84 Floor
4895 236.38 179.88 Floor
4896 236.33 179.89 Floor
4897 236.24 179.94 Floor
4898 236.18 179.94 Floor
4899 236.07 179.98 Floor
4900 236.08 179.97 Floor
4901 236.06 179.99 Floor
4902 236.09 179.97 Floor
4903 236.06 179.98 Floor
4904 236.15 179.92 Floor
4905 236.10 179.94 Floor
4906 236.17 179.90 Floor
4907 236.14 179.93 Floor
4908 236.17 179.90 Floor
4909 236.10 179.94 Floor
4910 236.15 179.92 Floor
4911 236.09 179.98 Floor
4912 236.09 179.97 Floor
4913 236.05 179.99 Floor
4914 236.07 179.95 Floor
4915 236.00 179.99 Floor
4916 236.07 179.95 Floor
4917 236.03 179.99 Floor
4918 236.07 179.95 Floor
4919 236.00 179.99 Floor
4920 236.07 179.95 Floor
4921 236.05 179.99 Floor
4922 236.11 179.95 Floor
4923 236.06 179.99 Floor
4924 236.13 179.95 Floor
4925 236.11 179.99 Floor
4926 236.13 179.97 Floor
4927 236.11 179.98 Floor
4928 236.16 179.94 Floor
4929 236.10 179.94 Floor
4930 236.16 179.87 Floor
4931 236.11 179.89 Floor
4932 236.13 179.84 Floor
4933 236.05 179.89 Floor
4934 236.09 179.87 Floor
4935 236.03 179.94 Floor
4936 236.04 179.97 Floor
4937 236.03 179.98 Floor
4938 236.07 179.97 Floor
4939 236.03 179.94 Floor
4940 236.07 179.89 Floor
4941 236.03 179.88 Floor
4942 236.07 179.84 Floor
4943 236.03 179.84 Floor
4944 236.07 179.81 Floor
4945 236.03 179.83 Floor
4946 236.07 179.81 Floor
4947 236.00 179.84 Floor
4948 236.07 179.84 Floor
4949 236.03 179.88 Floor
4950 236.12 179.89 Floor
4951 236.11 179.92 Floor
4952 236.17 179.95 Floor
4953 236.13 179.96 Floor
4954 236.17 180.00 Floor
4955 236.09 180.08 Floor
4956 236.08 180.10 Floor
4957 236.05 180.18 Floor
4958 236.13 180.21 Floor
4959 236.14 180.29 Floor
4960 236.27 180.30 Floor
4961 236.36 180.33 Floor
4962 236.47 180.35 Floor
4963 236.56 180.34 Floor
4964 236.66 180.36 Floor
4965 236.69 180.39 Floor
4966 236.78 180.39 Floor
4967 236.92 180.36 Floor
4968 237.09 180.36 Floor
4969 237.33 180.34 Floor
4970 237.61 180.31 Floor
4971 237.99 180.26 Floor
4972 238.40 180.21 Floor
4973 238.89 180.14 Floor
4974 239.36 180.11 Floor
4975 239.80 180.14 Floor
4976 240.26 180.20 Floor
4977 240.77 180.21 Floor
4978 241.30 180.26 Floor
4979 241.87 180.22 Floor
4980 242.41 180.10 Floor
4981 242.95 179.83 Floor
4982 243.40 179.48 Floor
4983 243.79 179.02 Floor
4984 244.07 178.54 Floor
4985 244.25 178.10 Floor
4986 244.44 177.61 Floor
4987 244.61 177.17 Floor
4988 244.92 176.81 Floor
4989 245.35 176.53 Floor
4990 245.90 176.40 Floor
4991 246.50 176.38 Floor
4992 247.20 176.50 Floor
4993 247.91 176.69 Floor
4994 248.54 176.89 Floor
4995 249.04 177.06 Floor
4996 249.38 177.08 Floor
4997 249.55 177.07 Floor
4998 249.66 177.04 Floor
4999 249.66 177.03 Floor
5000 249.63 177.06 Floor
5001 249.61 177.12 Floor
5002 249.68 177.18 Floor
5003 249.73 177.32 Floor
5004 249.78 177.38 Floor
5005 249.78 177.44 Floor
5006 249.74 177.47 Floor
5007 249.67 177.51 Floor
5008 249.57 177.60 Floor
5009 249.47 177.67 Floor
5010 249.38 177.66 Floor
5011 249.30 177.64 Floor
5012 249.26 177.61 Floor
5013 249.20 177.55 Floor
5014 249.16 177.46 Floor
5015 249.09 177.42 Floor
5016 249.02 177.35 Floor
5017 249.03 177.32 Floor
5018 249.07 177.36 Floor
5019 249.22 177.35 Floor
5020 249.38 177.34 Floor
5021 249.52 177.34 Floor
5022 249.62 177.30 Floor
5023 249.62 177.24 Floor
5024 249.52 177.18 Floor
5025 249.36 177.13 Floor
5026 249.13 177.04 Floor
5027 248.95 176.98 Floor
5028 248.78 176.96 Floor
5029 248.69 176.92 Floor
5030 248.60 176.88 Floor
5031 248.58 176.88 Floor
5032 248.58 176.88 Floor
5033 248.59 176.93 Floor
5034 248.62 176.98 Floor
5035 248.70 177.07 Floor
5036 248.72 177.16 Floor
5037 248.76 177.26 Floor
5038 248.74 177.34 Floor
5039 248.69 177.40 Floor
5040 248.61 177.44 Floor
5041 248.56 177.44 Floor
5042 248.52 177.45 Floor
5043 248.49 177.38 Floor
5044 248.48 177.37 Floor
5045 248.51 177.35 Floor
5046 248.51 177.31 Floor
5047 248.51 177.28 Floor
5048 248.51 177.24 Floor
5049 248.51 177.22 Floor
5050 248.51 177.21 Floor
5051 248.51 177.17 Floor
5052 248.51 177.17 Floor
5053 248.51 177.14 Floor
5054 248.51 177.16 Floor
5055 248.51 177.16 Floor
5056 248.51 177.16 Floor
5057 248.51 177.16 Floor
5058 248.51 177.16 Floor
5059 248.51 177.16 Floor
5060 248.51 177.16 Floor
5061 248.51 177.16 Floor
5062 248.51 177.16 Floor
5063 248.51 177.16 Floor
5064 248.51 177.16 Floor
5065 248.51 177.16 Floor
5066 248.51 177.16 Floor
5067 248.51 177.16 Floor
5068 248.51 177.16 Floor
5069 248.51 177.16 Floor
5070 248.51 177.16 Floor
5071 248.51 177.16 Floor
5072 248.51 177.16 Floor
5073 248.51 177.16 Floor
5074 248.51 177.16 Floor
5075 248.51 177.16 Floor
5076 248.51 177.16 Floor
5077 248.51 177.16 Floor
5078 248.51 177.16 Floor
5079 248.51 177.16 Floor
5080 248.51 177.16 Floor
5081 248.51 177.16 Floor
5082 248.51 177.16 Floor
5083 248.51 177.16 Floor
5084 248.51 177.18 Floor
5085 248.51 177.16 Floor
5086 248.51 177.13 Floor
5087 248.51 177.12 Floor
5088 248.51 177.11 Floor
5089 248.51 177.11 Floor
5090 248.51 177.11 Floor
5091 248.53 177.12 Floor
5092 248.52 177.13 Floor
5093 248.49 177.16 Floor
5094 248.43 177.18 Floor
5095 248.38 177.16 Floor
5096 248.35 177.16 Floor
5097 248.34 177.16 Floor
5098 248.35 177.16 Floor
5099 248.38 177.16 Floor
5100 248.43 177.16 Floor
5101 248.49 177.16 Floor
5102 248.52 177.16 Floor
5103 248.53 177.16 Floor
5104 248.51 177.16 Floor
5105 248.51 177.16 Floor
5106 248.51 177.16 Floor
5107 248.51 177.16 Floor
5108 248.51 177.16 Floor
5109 248.51 177.16 Floor
5110 248.51 177.16 Floor
5111 248.51 177.16 Floor
5112 248.51 177.16 Floor
5113 248.51 177.16 Floor
5114 248.51 177.16 Floor
5115 248.51 177.16 Floor
5116 248.51 177.16 Floor
5117 248.51 177.16 Floor
5118 248.51 177.16 Floor
5119 248.51 177.16 Floor
5120 248.51 177.16 Floor
5121 248.51 177.16 Floor
5122 248.51 177.16 Floor
5123 248.51 177.16 Floor
5124 248.51 177.16 Floor
5125 248.51 177.16 Floor
5126 248.51 177.16 Floor
5127 248.51 177.16 Floor
5128 248.51 177.16 Floor
5129 248.51 177.16 Floor
5130 248.51 177.16 Floor
5131 248.51 177.16 Floor
5132 248.51 177.16 Floor
5133 248.51 177.16 Floor
5134 248.51 177.16 Floor
5135 248.53 177.16 Floor
5136 248.52 177.16 Floor
5137 248.47 177.16 Floor
5138 248.43 177.16 Floor
5139 248.41 177.16 Floor
5140 248.40 177.16 Floor
5141 248.40 177.16 Floor
5142 248.41 177.16 Floor
5143 248.43 177.16 Floor
5144 248.49 177.16 Floor
5145 248.54 177.16 Floor
5146 248.52 177.16 Floor
5147 248.45 177.16 Floor
5148 248.40 177.16 Floor
5149 248.34 177.16 Floor
5150 248.29 177.16 Floor
5151 248.24 177.16 Floor
5152 248.19 177.16 Floor
5153 248.19 177.16 Floor
5154 248.27 177.16 Floor
5155 248.28 177.16 Floor
5156 248.34 177.16 Floor
5157 248.37 177.16 Floor
5158 248.36 177.16 Floor
5159 248.37 177.16 Floor
5160 248.39 177.16 Floor
5161 248.39 177.16 Floor
5162 248.36 177.16 Floor
5163 248.35 177.16 Floor
5164 248.33 177.16 Floor
5165 248.31 177.16 Floor
5166 248.31 177.16 Floor
5167 248.32 177.16 Floor
5168 248.27 177.16 Floor
5169 248.29 177.16 Floor
5170 248.35 177.16 Floor
5171 248.41 177.16 Floor
5172 248.42 177.16 Floor
5173 248.44 177.16 Floor
5174 248.43 177.16 Floor
5175 248.44 177.16 Floor
5176 248.39 177.16 Floor
5177 248.37 177.16 Floor
5178 248.27 177.16 Floor
5179 248.24 177.16 Floor
5180 248.25 177.18 Floor
5181 248.29 177.16 Floor
5182 248.32 177.13 Floor
5183 248.40 177.12 Floor
5184 248.45 177.11 Floor
5185 248.49 177.11 Floor
5186 248.52 177.11 Floor
5187 248.55 177.12 Floor
5188 248.50 177.13 Floor
5189 248.50 177.16 Floor
5190 248.46 177.18 Floor
5191 248.45 177.16 Floor
5192 248.42 177.16 Floor
5193 248.36 177.16 Floor
5194 248.36 177.16 Floor
5195 248.32 177.16 Floor
5196 248.32 177.16 Floor
5197 248.37 177.16 Floor
5198 248.34 177.16 Floor
5199 248.39 177.16 Floor
5200 248.39 177.16 Floor
5201 248.41 177.16 Floor
5202 248.39 177.16 Floor
5203 248.34 177.16 Floor
5204 248.32 177.16 Floor
5205 248.26 177.16 Floor
5206 248.21 177.16 Floor
5207 248.24 177.16 Floor
5208 248.21 177.16 Floor
5209 248.26 177.16 Floor
5210 248.32 177.16 Floor
5211 248.34 177.16 Floor
5212 248.39 177.16 Floor
5213 248.41 177.16 Floor
5214 248.41 177.16 Floor
5215 248.39 177.16 Floor
5216 248.31 177.16 Floor
5217 248.30 177.16 Floor
5218 248.27 177.16 Floor
5219 248.29 177.16 Floor
5220 248.35 177.16 Floor
5221 248.37 177.16 Floor
5222 248.45 177.16 Floor
5223 248.49 177.16 Floor
5224 248.52 177.16 Floor
5225 248.55 177.16 Floor
5226 248.52 177.16 Floor
5227 248.49 177.16 Floor
5228 248.43 177.16 Floor
5229 248.38 177.16 Floor
5230 248.35 177.16 Floor
5231 248.34 177.16 Floor
5232 248.35 177.16 Floor
5233 248.40 177.16 Floor
5234 248.42 177.16 Floor
5235 248.49 177.16 Floor
5236 248.50 177.16 Floor
5237 248.46 177.16 Floor
5238 248.39 177.16 Floor
5239 248.34 177.16 Floor
5240 248.30 177.16 Floor
5241 248.24 177.16 Floor
5242 248.22 177.16 Floor
5243 248.25 177.16 Floor
5244 248.26 177.16 Floor
5245 248.34 177.16 Floor
5246 248.40 177.16 Floor
5247 248.45 177.16 Floor
5248 248.52 177.16 Floor
5249 248.52 177.16 Floor
5250 248.50 177.16 Floor
5251 248.48 177.16 Floor
5252 248.47 177.16 Floor
5253 248.44 177.16 Floor
5254 248.37 177.16 Floor
5255 248.34 177.16 Floor
5256 248.32 177.16 Floor
5257 248.34 177.16 Floor
5258 248.37 177.16 Floor
5259 248.38 177.16 Floor
5260 248.43 177.16 Floor
5261 248.49 177.16 Floor
5262 248.52 177.16 Floor
5263 248.53 177.16 Floor
5264 248.51 177.16 Floor
5265 248.51 177.16 Floor
5266 248.51 177.16 Floor
5267 248.51 177.16 Floor
5268 248.51 177.16 Floor
5269 248.51 177.16 Floor
5270 248.51 177.16 Floor
5271 248.51 177.16 Floor
5272 248.51 177.16 Floor
5273 248.51 177.16 Floor
5274 248.51 177.16 Floor
5275 248.51 177.16 Floor
5276 248.51 177.16 Floor
5277 248.51 177.16 Floor
5278 248.51 177.16 Floor
5279 248.51 177.16 Floor
5280 248.51 177.16 Floor
5281 248.51 177.16 Floor
5282 248.51 177.16 Floor
5283 248.51 177.16 Floor
5284 248.51 177.16 Floor
5285 248.51 177.16 Floor
5286 248.51 177.16 Floor
5287 248.51 177.16 Floor
5288 248.51 177.16 Floor
5289 248.51 177.16 Floor
5290 248.51 177.14 Floor
5291 248.51 177.15 Floor
5292 248.51 177.15 Floor
5293 248.51 177.20 Floor
5294 248.51 177.28 Floor
5295 248.51 177.38 Floor
5296 248.51 177.48 Floor
5297 248.53 177.58 Floor
5298 248.52 177.66 Floor
5299 248.49 177.71 Floor
5300 248.43 177.71 Floor
5301 248.40 177.72 Floor
5302 248.35 177.67 Floor
5303 248.31 177.68 Floor
5304 248.31 177.71 Floor
5305 248.33 177.75 Floor
5306 248.37 177.80 Floor
5307 248.46 177.84 Floor
5308 248.47 177.89 Floor
5309 248.47 177.96 Floor
5310 248.46 178.03 Floor
5311 248.50 178.09 Floor
5312 248.47 178.13 Floor
5313 248.44 178.18 Floor
5314 248.41 178.22 Floor
5315 248.37 178.25 Floor
5316 248.33 178.25 Floor
5317 248.31 178.25 Floor
5318 248.24 178.25 Floor
5319 248.21 178.22 Floor
5320 248.21 178.18 Floor
5321 248.23 178.13 Floor
5322 248.23 178.07 Floor
5323 248.23 178.02 Floor
5324 248.23 177.97 Floor
5325 248.23 177.95 Floor
5326 248.23 177.94 Floor
5327 248.23 177.96 Floor
5328 248.23 177.96 Floor
5329 248.23 177.96 Floor
5330 248.23 177.96 Floor
5331 248.23 177.96 Floor
5332 248.23 177.96 Floor
5333 248.23 177.96 Floor
5334 248.23 177.96 Floor
5335 248.23 177.96 Floor
5336 248.23 177.96 Floor
5337 248.23 177.96 Floor
5338 248.23 177.96 Floor
5339 248.23 177.96 Floor
5340 248.23 177.96 Floor
5341 248.23 177.96 Floor
5342 248.25 177.96 Floor
5343 248.25 177.96 Floor
5344 248.22 177.96 Floor
5345 248.18 177.96 Floor
5346 248.12 177.96 Floor
5347 248.07 177.96 Floor
5348 248.01 177.96 Floor
5349 247.97 177.96 Floor
5350 247.94 177.96 Floor
5351 247.94 177.96 Floor
5352 247.96 177.96 Floor
5353 247.96 177.96 Floor
5354 247.96 177.96 Floor
5355 247.96 177.96 Floor
5356 247.96 177.96 Floor
5357 247.96 177.96 Floor
5358 247.96 177.96 Floor
5359 247.96 177.96 Floor
5360 247.96 177.96 Floor
5361 247.96 177.96 Floor
5362 247.96 177.96 Floor
5363 247.96 177.96 Floor
5364 247.96 177.96 Floor
5365 247.96 177.96 Floor
5366 247.96 177.96 Floor
5367 247.96 177.96 Floor
5368 247.96 177.96 Floor
5369 247.96 177.96 Floor
5370 247.96 177.99 Floor
5371 247.96 177.96 Floor
5372 247.96 177.94 Floor
5373 247.96 177.92 Floor
5374 247.96 177.91 Floor
5375 247.96 177.91 Floor
5376 247.96 177.91 Floor
5377 247.96 177.92 Floor
5378 247.96 177.96 Floor
5379 247.96 177.95 Floor
5380 247.96 177.98 Floor
5381 247.96 177.92 Floor
5382 247.96 177.88 Floor
5383 247.96 177.89 Floor
5384 247.96 177.85 Floor
5385 247.96 177.86 Floor
5386 247.96 177.84 Floor
5387 247.96 177.86 Floor
5388 247.96 177.88 Floor
5389 247.96 177.84 Floor
5390 247.96 177.81 Floor
5391 247.96 177.78 Floor
5392 247.96 177.76 Floor
5393 247.96 177.79 Floor
5394 247.96 177.78 Floor
5395 247.96 177.80 Floor
5396 247.96 177.78 Floor
5397 247.96 177.79 Floor
5398 247.96 177.78 Floor
5399 247.96 177.74 Floor
5400 247.96 177.70 Floor
5401 247.96 177.70 Floor
5402 247.96 177.65 Floor
5403 247.96 177.70 Floor
5404 247.96 177.70 Floor
5405 247.96 177.74 Floor
5406 247.96 177.78 Floor
5407 247.96 177.79 Floor
5408 247.96 177.80 Floor
5409 247.96 177.79 Floor
5410 247.96 177.78 Floor
5411 247.96 177.74 Floor
5412 247.96 177.70 Floor
5413 247.96 177.70 Floor
5414 247.96 177.67 Floor
5415 247.96 177.70 Floor
5416 247.96 177.70 Floor
5417 247.96 177.70 Floor
5418 247.96 177.67 Floor
5419 247.96 177.70 Floor
5420 247.96 177.70 Floor
5421 247.96 177.74 Floor
5422 247.96 177.78 Floor
5423 247.96 177.79 Floor
5424 247.96 177.80 Floor
5425 247.96 177.79 Floor
5426 247.96 177.78 Floor
5427 247.96 177.74 Floor
5428 247.96 177.70 Floor
5429 247.96 177.70 Floor
5430 247.96 177.67 Floor
5431 247.96 177.70 Floor
5432 247.96 177.70 Floor
5433 247.96 177.70 Floor
5434 247.96 177.70 Floor
5435 247.96 177.70 Floor
5436 247.96 177.70 Floor
5437 247.96 177.70 Floor
5438 247.96 177.70 Floor
5439 247.96 177.70 Floor
5440 247.96 177.70 Floor
5441 247.96 177.70 Floor
5442 247.96 177.70 Floor
5443 247.96 177.70 Floor
5444 247.96 177.70 Floor
5445 247.96 177.70 Floor
5446 247.96 177.70 Floor
5447 247.96 177.70 Floor
5448 247.96 177.70 Floor
5449 247.96 177.70 Floor
5450 247.96 177.70 Floor
5451 247.96 177.70 Floor
5452 247.96 177.70 Floor
5453 247.96 177.70 Floor
5454 247.96 177.70 Floor
5455 247.96 177.70 Floor
5456 247.96 177.70 Floor
5457 247.98 177.70 Floor
5458 247.95 177.70 Floor
5459 247.93 177.70 Floor
5460 247.91 177.70 Floor
5461 247.90 177.70 Floor
5462 247.90 177.70 Floor
5463 247.90 177.70 Floor
5464 247.91 177.70 Floor
5465 247.93 177.70 Floor
5466 247.95 177.70 Floor
5467 247.98 177.70 Floor
5468 247.96 177.70 Floor
5469 247.96 177.70 Floor
5470 247.96 177.70 Floor
5471 247.96 177.70 Floor
5472 247.96 177.70 Floor
5473 247.96 177.70 Floor
5474 247.96 177.70 Floor
5475 247.96 177.70 Floor
5476 247.96 177.70 Floor
5477 247.96 177.70 Floor
5478 247.96 177.70 Floor
5479 247.96 177.70 Floor
5480 247.96 177.70 Floor
5481 247.96 177.70 Floor
5482 247.96 177.70 Floor
5483 247.96 177.70 Floor
5484 247.96 177.70 Floor
5485 247.96 177.70 Floor
5486 247.96 177.70 Floor
5487 247.94 177.67 Floor
5488 247.94 177.68 Floor
5489 247.95 177.68 Floor
5490 248.00 177.71 Floor
5491 248.05 177.80 Floor
5492 248.16 177.90 Floor
5493 248.30 178.05 Floor
5494 248.44 178.23 Floor
5495 248.58 178.41 Floor
5496 248.68 178.52 Floor
5497 248.76 178.65 Floor
5498 248.79 178.77 Floor
5499 248.81 178.88 Floor
5500 248.77 178.95 Floor
5501 248.69 179.03 Floor
5502 248.62 179.07 Floor
5503 248.59 179.18 Floor
5504 248.58 179.29 Floor
5505 248.50 179.35 Floor
5506 248.39 179.31 Floor
5507 248.29 179.29 Floor
5508 248.13 179.19 Floor
5509 247.99 179.12 Floor
5510 247.76 178.99 Floor
5511 247.54 178.84 Floor
5512 247.37 178.70 Floor
5513 247.22 178.58 Floor
5514 247.08 178.47 Floor
5515 246.89 178.31 Floor
5516 246.75 178.17 Floor
5517 246.67 178.12 Floor
5518 246.66 178.07 Floor
5519 246.67 178.04 Floor
5520 246.75 178.02 Floor
5521 246.89 177.94 Floor
5522 247.06 177.87 Floor
5523 247.25 177.75 Floor
5524 247.43 177.65 Floor
5525 247.59 177.60 Floor
5526 247.73 177.66 Floor
5527 247.84 177.84 Floor
5528 247.95 177.95 Floor
5529 248.03 178.10 Floor
5530 248.06 178.19 Floor
5531 248.13 178.15 Floor
5532 248.19 178.01 Floor
5533 248.28 177.79 Floor
5534 248.36 177.51 Floor
5535 248.44 177.24 Floor
5536 248.47 177.00 Floor
5537 248.48 176.82 Floor
5538 248.47 176.68 Floor
5539 248.42 176.64 Floor
5540 248.34 176.59 Floor
5541 248.29 176.59 Floor
5542 248.24 176.62 Floor
5543 248.21 176.68 Floor
5544 248.21 176.73 Floor
5545 248.23 176.79 Floor
5546 248.23 176.84 Floor
5547 248.23 176.88 Floor
5548 248.23 176.91 Floor
5549 248.23 176.92 Floor
5550 248.23 176.89 Floor
5551 248.23 176.89 Floor
5552 248.23 176.89 Floor
5553 248.23 176.89 Floor
5554 248.23 176.89 Floor
5555 248.23 176.87 Floor
5556 248.23 176.88 Floor
5557 248.23 176.88 Floor
5558 248.25 176.95 Floor
5559 248.25 177.01 Floor
5560 248.24 177.08 Floor
5561 248.19 177.17 Floor
5562 248.11 177.26 Floor
5563 248.03 177.34 Floor
5564 247.92 177.39 Floor
5565 247.79 177.40 Floor
5566 247.67 177.42 Floor
5567 247.56 177.42 Floor
5568 247.50 177.43 Floor
5569 247.44 177.41 Floor
5570 247.42 177.44 Floor
5571 247.39 177.48 Floor
5572 247.39 177.54 Floor
5573 247.41 177.59 Floor
5574 247.41 177.64 Floor
5575 247.41 177.69 Floor
5576 247.43 177.71 Floor
5577 247.43 177.72 Floor
5578 247.40 177.70 Floor
5579 247.36 177.70 Floor
5580 247.30 177.70 Floor
5581 247.25 177.70 Floor
5582 247.17 177.70 Floor
5583 247.15 177.70 Floor
5584 247.12 177.70 Floor
5585 247.14 177.70 Floor
5586 247.20 177.70 Floor
5587 247.25 177.70 Floor
5588 247.30 177.70 Floor
5589 247.35 177.70 Floor
5590 247.38 177.72 Floor
5591 247.41 177.69 Floor
5592 247.40 177.67 Floor
5593 247.46 177.65 Floor
5594 247.40 177.64 Floor
5595 247.41 177.64 Floor
5596 247.36 177.67 Floor
5597 247.33 177.65 Floor
5598 247.31 177.64 Floor
5599 247.30 177.65 Floor
5600 247.31 177.67 Floor
5601 247.33 177.64 Floor
5602 247.36 177.64 Floor
5603 247.41 177.65 Floor
5604 247.40 177.67 Floor
5605 247.43 177.69 Floor
5606 247.43 177.72 Floor
5607 247.40 177.70 Floor
5608 247.41 177.70 Floor
5609 247.38 177.70 Floor
5610 247.35 177.70 Floor
5611 247.30 177.70 Floor
5612 247.23 177.70 Floor
5613 247.21 177.70 Floor
5614 247.19 177.70 Floor
5615 247.19 177.70 Floor
5616 247.20 177.70 Floor
5617 247.17 177.70 Floor
5618 247.19 177.70 Floor
5619 247.18 177.70 Floor
5620 247.16 177.70 Floor
5621 247.14 177.70 Floor
5622 247.11 177.70 Floor
5623 247.14 177.70 Floor
5624 247.11 177.70 Floor
5625 247.12 177.70 Floor
5626 247.15 177.70 Floor
5627 247.19 177.70 Floor
5628 247.25 177.70 Floor
5629 247.32 177.70 Floor
5630 247.35 177.70 Floor
5631 247.37 177.70 Floor
5632 247.38 177.70 Floor
5633 247.38 177.70 Floor
5634 247.35 177.70 Floor
5635 247.36 177.70 Floor
5636 247.37 177.70 Floor
5637 247.38 177.70 Floor
5638 247.40 177.70 Floor
5639 247.43 177.70 Floor
5640 247.43 177.70 Floor
5641 247.43 177.70 Floor
5642 247.40 177.70 Floor
5643 247.36 177.70 Floor
5644 247.30 177.70 Floor
5645 247.22 177.70 Floor
5646 247.20 177.70 Floor
5647 247.18 177.70 Floor
5648 247.14 177.70 Floor
5649 247.15 177.70 Floor
5650 247.20 177.70 Floor
5651 247.27 177.70 Floor
5652 247.31 177.70 Floor
5653 247.32 177.70 Floor
5654 247.31 177.70 Floor
5655 247.25 177.70 Floor
5656 247.27 177.70 Floor
5657 247.22 177.70 Floor
5658 247.20 177.70 Floor
5659 247.18 177.70 Floor
5660 247.22 177.70 Floor
5661 247.27 177.70 Floor
5662 247.28 177.70 Floor
5663 247.27 177.70 Floor
5664 247.24 177.70 Floor
5665 247.20 177.70 Floor
5666 247.19 177.70 Floor
5667 247.14 177.70 Floor
5668 247.14 177.70 Floor
5669 247.11 177.70 Floor
5670 247.14 177.70 Floor
5671 247.11 177.70 Floor
5672 247.14 177.70 Floor
5673 247.16 177.70 Floor
5674 247.18 177.70 Floor
5675 247.19 177.70 Floor
5676 247.19 177.70 Floor
5677 247.19 177.70 Floor
5678 247.18 177.70 Floor
5679 247.14 177.70 Floor
5680 247.15 177.70 Floor
5681 247.14 177.70 Floor
5682 247.18 177.70 Floor
5683 247.19 177.70 Floor
5684 247.19 177.70 Floor
5685 247.19 177.70 Floor
5686 247.18 177.70 Floor
5687 247.16 177.70 Floor
5688 247.14 177.70 Floor
5689 247.11 177.70 Floor
5690 247.11 177.70 Floor
5691 247.12 177.70 Floor
5692 247.17 177.70 Floor
5693 247.21 177.70 Floor
5694 247.23 177.70 Floor
5695 247.25 177.70 Floor
5696 247.25 177.70 Floor
5697 247.23 177.70 Floor
5698 247.21 177.70 Floor
5699 247.17 177.70 Floor
5700 247.12 177.70 Floor
5701 247.11 177.70 Floor
5702 247.14 177.70 Floor
5703 247.14 177.70 Floor
5704 247.14 177.70 Floor
5705 247.14 177.70 Floor
5706 247.11 177.70 Floor
5707 247.14 177.70 Floor
5708 247.16 177.70 Floor
5709 247.18 177.70 Floor
5710 247.19 177.70 Floor
5711 247.19 177.70 Floor
5712 247.19 177.70 Floor
5713 247.18 177.70 Floor
5714 247.16 177.70 Floor
5715 247.14 177.70 Floor
5716 247.11 177.70 Floor
5717 247.14 177.70 Floor
5718 247.14 177.70 Floor
5719 247.14 177.70 Floor
5720 247.14 177.70 Floor
5721 247.14 177.70 Floor
5722 247.14 177.70 Floor
5723 247.14 177.70 Floor
5724 247.14 177.70 Floor
5725 247.14 177.70 Floor
5726 247.14 177.70 Floor
5727 247.14 177.70 Floor
5728 247.14 177.70 Floor
5729 247.14 177.70 Floor
5730 247.14 177.70 Floor
5731 247.14 177.70 Floor
5732 247.14 177.70 Floor
5733 247.14 177.70 Floor
5734 247.14 177.70 Floor
5735 247.14 177.70 Floor
5736 247.14 177.70 Floor
5737 247.14 177.70 Floor
5738 247.14 177.70 Floor
5739 247.14 177.70 Floor
5740 247.14 177.70 Floor
5741 247.14 177.70 Floor
5742 247.14 177.70 Floor
5743 247.14 177.70 Floor
5744 247.14 177.70 Floor
5745 247.14 177.70 Floor
5746 247.14 177.70 Floor
5747 247.14 177.70 Floor
5748 247.14 177.70 Floor
5749 247.14 177.70 Floor
5750 247.14 177.70 Floor
5751 247.14 177.70 Floor
5752 247.14 177.70 Floor
5753 247.14 177.70 Floor
5754 247.14 177.70 Floor
5755 247.14 177.70 Floor
5756 247.14 177.70 Floor
5757 247.14 177.70 Floor
5758 247.11 177.70 Floor
5759 247.14 177.70 Floor
5760 247.16 177.70 Floor
5761 247.18 177.70 Floor
5762 247.19 177.70 Floor
5763 247.19 177.70 Floor
5764 247.19 177.70 Floor
5765 247.18 177.70 Floor
5766 247.16 177.70 Floor
5767 247.14 177.70 Floor
5768 247.11 177.70 Floor
5769 247.14 177.70 Floor
5770 247.14 177.70 Floor
5771 247.14 177.70 Floor
5772 247.14 177.70 Floor
5773 247.14 177.70 Floor
5774 247.14 177.70 Floor
5775 247.14 177.70 Floor
5776 247.14 177.70 Floor
5777 247.14 177.70 Floor
5778 247.14 177.70 Floor
5779 247.14 177.70 Floor
5780 247.14 177.70 Floor
5781 247.14 177.70 Floor
5782 247.14 177.70 Floor
5783 247.14 177.70 Floor
5784 247.14 177.70 Floor
5785 247.14 177.70 Floor
5786 247.14 177.70 Floor
5787 247.14 177.70 Floor
5788 247.14 177.70 Floor
5789 247.14 177.70 Floor
5790 247.14 177.70 Floor
5791 247.14 177.70 Floor
5792 247.14 177.70 Floor
5793 247.14 177.70 Floor
