Frame X Y
446 246.34 155.06
447 246.04 157.51
448 245.33 160.72
449 245.04 163.29
450 244.46 164.08
451 242.34 164.40
452 241.17 165.11
453 239.75 165.40
454 238.84 166.24
455 237.79 169.29
456 236.88 171.47
457 236.88 172.83
458 236.88 176.02
459 237.87 178.29
460 238.99 180.66
461 240.03 181.36
462 240.71 184.00
463 241.73 187.39
464 242.47 187.81
465 244.11 188.95
466 244.80 188.98
467 247.17 189.27
468 248.42 189.29
469 249.03 189.71
470 250.01 189.71
471 251.77 189.71
472 253.83 188.88
473 254.55 188.67
474 255.91 188.54
475 255.96 188.54
476 256.28 188.48
477 256.63 188.29
478 256.68 188.29
479 256.84 188.28
480 257.06 188.28
481 257.15 188.31
482 257.26 188.43
483 257.26 188.43
484 257.26 188.43
485 256.48 188.29
486 254.28 187.81
487 254.28 187.71
488 254.20 187.29
489 254.03 187.29
490 254.07 187.22
491 254.07 187.05
492 254.07 186.72
493 254.12 186.42
494 254.65 186.34
495 254.65 186.34
496 254.65 186.34
497 254.55 186.67
498 253.68 187.30
499 252.60 188.25
500 252.23 188.40
501 249.05 188.78
502 246.70 188.89
503 244.53 188.89
504 240.38 188.89
505 235.85 188.77
506 234.51 188.56
507 233.01 188.55
508 229.26 187.44
509 226.55 185.43
510 223.31 182.82
511 222.10 181.60
512 220.24 181.08
513 217.79 180.63
514 217.40 180.63
515 217.40 180.63
516 217.40 183.33
517 218.58 183.54
518 218.77 183.54
519 220.92 183.76
520 225.00 183.76
521 225.82 183.76
522 225.92 184.31
523 225.92 185.21
524 225.92 185.54
525 225.73 186.77
526 224.49 188.18
527 224.44 188.49
528 223.56 188.50
529 222.64 189.35
530 222.42 189.60
531 222.42 189.84
532 222.42 190.90
533 223.21 191.62
534 224.10 191.62
535 226.50 191.62
536 228.51 188.64
537 230.95 188.26
538 232.96 187.69
539 234.16 187.64
540 235.42 187.64
541 235.59 187.64
542 235.59 187.66
543 235.59 187.83
544 233.03 189.39
545 231.28 192.69
546 230.67 193.57
547 230.49 193.74
548 230.42 193.94
549 230.24 194.27
550 229.94 194.27
551 227.42 194.29
552 223.22 194.27
553 221.37 193.92
554 219.47 193.47
555 214.91 190.05
556 210.50 186.98
557 208.48 183.87
558 206.72 181.30
559 204.03 179.38
560 202.99 177.92
561 202.59 177.28
562 201.66 177.28
563 199.08 177.28
564 197.88 177.63
565 196.59 178.45
566 193.25 179.06
567 190.51 179.30
568 188.55 179.40
569 185.58 179.91
570 180.14 180.20
571 177.35 180.46
572 175.00 180.47
573 171.06 180.47
574 165.12 180.47
575 163.20 179.97
576 161.54 179.86
577 158.13 178.51
578 154.64 177.46
579 153.16 176.25
580 151.64 175.31
581 150.61 173.86
582 149.67 172.89
583 149.06 172.89
584 147.25 172.89
585 144.35 173.11
586 142.49 173.61
587 140.96 174.15
588 137.25 176.17
589 131.53 178.23
590 128.10 178.89
591 126.42 178.89
592 123.54 178.89
593 118.86 177.52
594 116.84 177.46
595 114.35 177.16
596 110.77 177.09
597 107.30 176.78
598 106.53 176.78
599 106.05 176.78
600 102.99 177.58
601 101.29 178.02
602 100.38 179.20
603 94.95 179.20
604 93.05 179.20
605 91.18 178.73
606 88.95 177.37
607 86.25 177.26
608 85.04 177.26
609 82.02 177.26
610 79.66 177.80
611 77.40 177.80
612 75.85 177.80
613 73.56 176.72
614 70.00 176.12
615 69.31 175.92
616 69.31 175.73
617 69.31 175.60
618 70.28 174.29
619 72.73 171.98
620 73.26 168.45
621 75.26 167.03
622 78.34 164.90
623 81.32 162.19
624 85.56 159.56
625 87.04 158.71
626 87.69 157.33
627 89.36 156.01
628 89.76 155.23
629 89.76 154.25
630 89.76 152.56
631 89.76 151.54
632 89.86 151.29
633 92.22 150.92
634 98.43 150.34
635 100.36 149.79
636 102.20 149.16
637 104.69 148.71
638 107.65 148.07
639 109.61 147.62
640 111.01 147.31
641 113.68 147.24
642 115.67 146.63
643 116.84 146.63
644 118.13 147.24
645 119.96 147.49
646 121.30 148.04
647 121.30 148.07
648 121.30 148.27
649 121.02 148.36
650 120.81 148.36
651 120.76 148.36
652 120.00 148.13
653 119.21 146.78
654 119.14 146.78
655 119.14 146.78
656 119.21 146.98
657 119.21 147.26
658 119.24 148.49
659 119.25 148.49
660 119.32 148.75
661 119.37 148.80
662 120.47 148.80
663 120.48 148.80
664 120.55 149.15
665 120.59 149.53
666 120.60 149.53
667 120.60 149.53
668 120.67 148.81
669 120.73 148.78
670 120.75 148.75
671 120.75 148.78
672 120.75 148.81
673 120.71 149.43
674 120.71 150.21
675 120.71 150.26
676 120.71 150.26
677 120.75 150.26
678 120.77 150.26
679 120.81 150.66
680 120.85 150.69
681 121.18 150.81
682 121.20 150.91
683 121.51 150.91
684 121.68 150.91
685 121.72 150.91
686 122.09 150.88
687 122.38 150.47
688 122.38 150.47
689 122.38 150.47
690 122.38 151.04
691 121.98 151.65
692 121.70 151.66
693 121.70 151.75
694 121.70 151.93
695 121.93 151.95
696 122.52 152.02
697 122.63 152.05
698 122.84 152.10
699 122.84 152.05
700 122.84 152.05
701 122.96 152.05
702 122.94 151.98
703 122.94 151.98
704 122.94 151.74
705 122.94 151.71
706 122.71 151.67
707 122.65 151.63
708 122.49 151.63
709 122.44 151.63
710 122.43 151.63
711 122.41 151.45
712 122.32 151.32
713 122.32 151.18
714 122.32 150.99
715 122.32 150.98
716 122.36 150.91
717 122.38 149.83
718 122.36 149.15
719 122.36 148.80
720 122.42 148.66
721 122.28 148.66
722 122.27 148.66
723 121.68 149.61
724 121.66 150.43
725 121.62 150.49
726 121.60 150.82
727 121.58 151.34
728 121.58 151.81
729 121.58 151.81
730 121.59 151.81
731 121.69 151.65
732 121.73 151.50
733 121.79 151.44
734 122.14 151.36
735 122.29 151.36
736 122.29 151.36
737 122.29 151.33
738 122.33 151.33
739 122.24 151.27
740 122.19 151.13
741 121.83 151.11
742 121.50 150.85
743 120.99 150.39
744 120.46 149.41
745 118.42 147.67
746 118.42 147.20
747 118.42 147.20
748 118.70 147.20
749 120.44 148.81
750 121.61 149.31
751 121.63 149.34
752 121.70 149.42
753 121.72 150.03
754 121.72 150.04
755 121.70 150.16
756 121.26 150.19
757 120.70 150.65
758 120.38 150.79
759 120.31 150.92
760 120.31 150.92
761 120.31 150.93
762 120.48 150.95
763 121.89 150.96
764 123.73 151.64
765 125.80 152.36
766 127.82 153.55
767 131.08 155.33
768 136.43 159.07
769 137.11 160.22
770 138.08 160.31
771 139.29 160.46
772 139.87 160.64
773 140.91 162.26
774 142.25 165.10
775 143.35 167.89
776 145.20 168.94
777 147.91 168.95
778 150.64 171.02
779 152.48 172.86
780 154.35 173.97
781 155.37 175.18
782 155.37 177.00
783 155.37 179.56
784 154.70 181.55
785 154.59 182.25
786 153.71 182.25
787 153.11 182.58
788 152.12 182.52
789 152.12 182.25
790 152.12 181.96
791 152.54 179.68
792 153.23 179.47
793 154.35 179.27
794 154.54 178.83
795 156.16 178.83
796 158.57 178.75
797 158.84 178.66
798 159.93 178.41
799 161.58 178.41
800 161.58 178.41
801 161.58 179.37
802 161.79 180.76
803 161.79 180.91
