Frame X Y
1326 274.52 73.66
1327 274.29 73.22
1328 274.08 72.78
1329 272.98 72.76
1330 272.68 71.62
1331 272.57 71.61
1332 271.89 70.50
1333 271.35 67.23
1334 271.35 62.86
1335 271.35 58.87
1336 271.36 53.68
1337 271.36 51.62
1338 271.36 46.36
1339 271.03 43.99
1340 269.71 39.74
1341 269.46 37.43
1342 269.46 35.08
1343 269.71 32.80
1344 270.59 29.41
1345 270.65 28.64
1346 272.75 25.46
1347 272.78 25.08
1348 273.53 24.53
1349 273.53 23.39
1350 274.30 22.99
1351 274.30 22.92
1352 274.30 22.72
1353 273.39 21.51
1354 273.15 21.51
1355 273.15 21.51
1356 271.88 21.55
1357 271.08 24.39
1358 270.68 24.39
1359 270.54 24.39
1360 270.54 24.15
1361 270.64 23.61
1362 270.64 23.13
1363 270.77 22.50
1364 270.99 21.93
1365 270.99 21.93
1366 270.99 21.93
1367 270.99 21.94
1368 270.87 22.08
1369 270.83 22.08
1370 270.82 22.11
